zh_path	en_path	triage	n_en_blocks	n_zh_blocks
atoms/working_parents/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_anxiety/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/financial_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_anxiety/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/compassion_fatigue/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/compassion_fatigue/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/compassion_fatigue/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/compassion_fatigue/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/comparison/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/compassion_fatigue/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/compassion_fatigue/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/compassion_fatigue/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/compassion_fatigue/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/compassion_fatigue/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/watcher/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/overwhelm/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anxiety/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/spiral/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/false_alarm/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anxiety/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/shame/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/anxiety/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anxiety/comparison/CANONICAL.txt	CLEAN_FALSE_POSITIVE	27	27
atoms/working_parents/anchored/somatic_healing/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anchored/somatic_healing/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/16	20	16
atoms/working_parents/anchored/social_anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anchored/social_anxiety/watcher/CANONICAL.txt	HEADER_MISMATCH	20	1
atoms/working_parents/anchored/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/anchored/imposter_syndrome/grief/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/18	20	18
atoms/working_parents/sleep_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/PIVOT/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/sleep_anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/watcher/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/sleep_anxiety/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/grief/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/sleep_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/sleep_anxiety/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/shame/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/sleep_anxiety/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/comparison/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/sleep_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/sleep_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/sleep_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/HOOK/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/sleep_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/sleep_anxiety/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/overthinking/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/overwhelm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/overthinking/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/EXERCISE/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/overthinking/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/shame/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/overthinking/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/overthinking/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/overthinking/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/overthinking/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/overthinking/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/boundaries/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/boundaries/watcher/CANONICAL.txt	CLEAN_FALSE_POSITIVE	26	26
atoms/working_parents/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/boundaries/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/somatic_healing/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/somatic_healing/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/somatic_healing/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/grief/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/somatic_healing/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/somatic_healing/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/somatic_healing/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/shame/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/somatic_healing/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/SCENE/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/somatic_healing/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/somatic_healing/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/somatic_healing/REFLECTION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/somatic_healing/REFLECTION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/23	30	23
atoms/working_parents/financial_stress/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/financial_stress/INTEGRATION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/INTEGRATION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/20	25	20
atoms/working_parents/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/overwhelm/CANONICAL.txt	HEADER_MISMATCH	27	12
atoms/working_parents/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/spiral/CANONICAL.txt	HEADER_MISMATCH	27	12
atoms/working_parents/financial_stress/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/grief/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/financial_stress/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/false_alarm/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/financial_stress/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/financial_stress/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/shame/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	27	12
atoms/working_parents/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/financial_stress/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/financial_stress/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/financial_stress/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/financial_stress/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/financial_stress/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/financial_stress/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/social_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/social_anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/watcher/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/social_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/overwhelm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/social_anxiety/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/social_anxiety/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/grief/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/social_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/SCENE/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/social_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/social_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/social_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/social_anxiety/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/grief/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/grief/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/overwhelm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/grief/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/spiral/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/grief/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/grief/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/grief/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/comparison/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/grief/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/grief/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/grief/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/imposter_syndrome/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/overwhelm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/spiral/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/imposter_syndrome/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/imposter_syndrome/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/SCENE/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/imposter_syndrome/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/imposter_syndrome/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/imposter_syndrome/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/imposter_syndrome/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/self_worth/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/self_worth/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/watcher/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/self_worth/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/self_worth/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/grief/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/EXERCISE/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/self_worth/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/self_worth/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/self_worth/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/self_worth/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/self_worth/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/self_worth/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/courage/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/courage/watcher/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/watcher/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/courage/overwhelm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/overwhelm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/courage/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	27	12
atoms/working_parents/courage/grief/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/grief/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/courage/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/false_alarm/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	27	12
atoms/working_parents/courage/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/courage/shame/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/shame/CANONICAL.txt	HEADER_MISMATCH	27	12
atoms/working_parents/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/courage/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/comparison/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/courage/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/courage/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/courage/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/courage/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/HOOK/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/courage/REFLECTION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/REFLECTION/CANONICAL.txt	HEADER_MISMATCH	30	0
atoms/working_parents/courage/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/courage/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/depression/PIVOT/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/PIVOT/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/depression/INTEGRATION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/INTEGRATION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/20	25	20
atoms/working_parents/depression/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/false_alarm/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/depression/EXERCISE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/EXERCISE/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/working_parents/depression/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/comparison/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/12	26	12
atoms/working_parents/depression/SCENE/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/SCENE/CANONICAL.txt	HEADER_MISMATCH	4	0
atoms/working_parents/depression/PERMISSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/PERMISSION/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/depression/THREAD/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/THREAD/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/depression/REFLECTION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/REFLECTION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/28	30	28
atoms/working_parents/depression/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/depression/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/working_parents/burnout/spiral/locales/zh-TW/CANONICAL.txt	atoms/working_parents/burnout/spiral/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/burnout/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/working_parents/burnout/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/working_parents/burnout/comparison/locales/zh-TW/CANONICAL.txt	atoms/working_parents/burnout/comparison/CANONICAL.txt	HEADER_MISMATCH	26	12
atoms/working_parents/burnout/HOOK/locales/zh-TW/CANONICAL.txt	atoms/working_parents/burnout/HOOK/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:30/30	33	30
atoms/working_parents/burnout/TAKEAWAY/locales/zh-TW/CANONICAL.txt	atoms/working_parents/burnout/TAKEAWAY/CANONICAL.txt	HEADER_MISMATCH	3	0
atoms/gen_x_sandwich/financial_anxiety/watcher/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/watcher/CANONICAL.txt	CLEAN_FALSE_POSITIVE	26	26
atoms/gen_x_sandwich/financial_anxiety/grief/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/grief/CANONICAL.txt	CLEAN_FALSE_POSITIVE	26	26
atoms/gen_x_sandwich/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/false_alarm/CANONICAL.txt	CLEAN_FALSE_POSITIVE	26	26
atoms/gen_x_sandwich/financial_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/COMPRESSION/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/1	3	1
atoms/gen_x_sandwich/financial_anxiety/comparison/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/comparison/CANONICAL.txt	CLEAN_FALSE_POSITIVE	26	26
atoms/gen_x_sandwich/financial_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/financial_anxiety/HOOK/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/gen_x_sandwich/compassion_fatigue/spiral/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/compassion_fatigue/spiral/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:20/23	26	23
atoms/gen_x_sandwich/compassion_fatigue/false_alarm/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/compassion_fatigue/false_alarm/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:21/24	26	24
atoms/gen_x_sandwich/compassion_fatigue/shame/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/compassion_fatigue/shame/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:19/23	26	23
atoms/gen_x_sandwich/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/compassion_fatigue/COMPRESSION/CANONICAL.txt	BAD_BLOCKS:30/30	30	30
atoms/gen_x_sandwich/compassion_fatigue/comparison/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/compassion_fatigue/comparison/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:19/23	26	23
atoms/gen_x_sandwich/anxiety/spiral/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/anxiety/spiral/CANONICAL.txt	HEADER_MISMATCH	27	12
atoms/gen_x_sandwich/anxiety/grief/locales/zh-TW/CANONICAL.txt	atoms/gen_x_sandwich/anxiety/grief/CANONICAL.txt	HEADER_MISMATCH;BAD_BLOCKS:1/15	27	15
