row_type	name	subsystem	status	last_touched	notes	pipeline_entry_point	pipeline_called_by	pipeline_calls_into	pipeline_config_paths	pipeline_schema_paths	pipeline_test_coverage	module_top_level_area	module_line_count	module_imports_count	module_imported_by_count	module_has_main	module_has_tests	module_last_author	req_text	req_topic_cluster	req_source	req_evidence_path
module	scripts/video/align_transcript.py		live	2026-04-07								scripts	140	8	0	1	0	Nihala (Ma'at)				
module	scripts/video/build_daily_batch.py		live	2026-03-31								scripts	257	8	0	1	0	Ahjan108				
module	scripts/video/build_image_bank_index.py		live	2026-03-07								scripts	61	5	0	1	0	Ahjan108				
module	scripts/video/build_sfx_bank.py		live	2026-04-05								scripts	229	13	0	1	0	Nihala (Ma'at)				
module	scripts/video/create_test_assets.py		live	2026-03-06								scripts	52	6	0	1	0	Ahjan108				
module	scripts/video/credential_setup/__init__.py		stub	2026-03-31								scripts	8	0	0	0	0	Ahjan108				
module	scripts/video/credential_setup/bilibili_setup.py		live	2026-03-31								scripts	238	8	0	1	0	Ahjan108				
module	scripts/video/credential_setup/douyin_oauth.py		live	2026-03-31								scripts	236	12	0	1	0	Ahjan108				
module	scripts/video/credential_setup/instagram_oauth.py		live	2026-03-31								scripts	279	12	0	1	0	Ahjan108				
module	scripts/video/credential_setup/tiktok_oauth.py		live	2026-03-31								scripts	220	12	0	1	0	Ahjan108				
module	scripts/video/credential_setup/wire_secrets.py		live	2026-03-31								scripts	206	5	0	1	0	Ahjan108				
module	scripts/video/credential_setup/youtube_oauth.py		live	2026-03-31								scripts	203	12	0	1	0	Ahjan108				
module	scripts/video/finish_body_awareness_from_frames.py		live	2026-04-12								scripts	363	13	0	1	0	Nihala (Ma'at)				
orphan_module	scripts/video/flux_client.py		orphaned	2026-03-07								scripts	356	12	0	0	0	Ahjan108				
module	scripts/video/generate_karaoke_ass.py		live	2026-04-07								scripts	203	7	0	1	0	Nihala (Ma'at)				
module	scripts/video/generate_teacher_showcase_videos.py		live	2026-04-08								scripts	353	8	0	1	0	Nihala (Ma'at)				
module	scripts/video/orchestrate_book_to_video.py		live	2026-04-05								scripts	369	11	0	1	0	Nihala (Ma'at)				
module	scripts/video/pipeline_gate.py		stub	2026-04-10								scripts	38	5	0	1	0	Nihala (Ma'at)				
module	scripts/video/prepare_script_segments.py		live	2026-03-06								scripts	280	11	0	1	0	Ahjan108				
module	scripts/video/render_audiobook.py		live	2026-04-07								scripts	246	10	3	1	0	Nihala (Ma'at)				
module	scripts/video/render_videos.py		live	2026-04-05								scripts	624	12	0	1	0	Ahjan108				
module	scripts/video/run_analytics_ingestor.py		live	2026-03-30								scripts	81	5	0	1	1	Ahjan108				
module	scripts/video/run_animation_engine.py		live	2026-03-30								scripts	324	8	0	1	1	Ahjan108				
module	scripts/video/run_asset_resolver.py		live	2026-03-06								scripts	227	14	0	1	0	Ahjan108				
module	scripts/video/run_caption_adapter.py		live	2026-03-06								scripts	117	9	0	1	0	Ahjan108				
module	scripts/video/run_flux_bank_build.py		live	2026-03-07								scripts	125	7	0	1	0	Ahjan108				
module	scripts/video/run_flux_generate.py		live	2026-03-06								scripts	88	5	0	1	0	Ahjan108				
module	scripts/video/run_layer_compositor.py		live	2026-03-30								scripts	389	10	0	1	1	Ahjan108				
module	scripts/video/run_multilang_renderer.py		live	2026-03-30								scripts	116	8	0	1	1	Ahjan108				
module	scripts/video/run_pipeline.py		live	2026-03-06								scripts	362	8	1	1	0	Ahjan108				
module	scripts/video/run_platform_adapter.py		live	2026-03-30								scripts	216	9	1	1	1	Ahjan108				
module	scripts/video/run_qc.py		live	2026-03-06								scripts	650	11	5	1	0	Ahjan108				
module	scripts/video/run_render.py		live	2026-03-06								scripts	931	16	1	1	0	Ahjan108				
module	scripts/video/run_shot_planner.py		live	2026-03-06								scripts	112	9	0	1	0	Ahjan108				
module	scripts/video/run_soundtrack_engine.py		live	2026-03-30								scripts	317	9	0	1	1	Ahjan108				
module	scripts/video/run_timeline_builder.py		live	2026-03-06								scripts	118	9	0	1	0	Ahjan108				
module	scripts/video/run_upload.py		live	2026-03-31								scripts	348	11	2	1	0	Ahjan108				
module	scripts/video/uploaders/__init__.py		stub	2026-03-31								scripts	29	6	0	0	0	Ahjan108				
module	scripts/video/uploaders/base.py		helper	2026-03-31								scripts	221	8	5	0	0	Ahjan108				
orphan_module	scripts/video/uploaders/bilibili.py		orphaned	2026-03-31								scripts	183	10	0	0	0	Ahjan108				
orphan_module	scripts/video/uploaders/douyin.py		orphaned	2026-03-31								scripts	129	9	0	0	0	Ahjan108				
orphan_module	scripts/video/uploaders/instagram.py		orphaned	2026-03-31								scripts	166	11	0	0	0	Ahjan108				
module	scripts/video/uploaders/line.py		helper	2026-04-05								scripts	164	8	1	0	0	Nihala (Ma'at)				
orphan_module	scripts/video/uploaders/tiktok.py		orphaned	2026-03-31								scripts	194	10	0	0	0	Ahjan108				
orphan_module	scripts/video/uploaders/youtube.py		orphaned	2026-03-31								scripts	212	10	0	0	0	Ahjan108				
orphan_module	scripts/video/vce_ffmpeg_builders.py		orphaned	2026-03-30								scripts	375	6	0	0	0	Ahjan108				
module	scripts/video/write_metadata.py		live	2026-03-06								scripts	77	6	0	1	0	Ahjan108				
module	scripts/video/write_provenance.py		live	2026-03-06								scripts	86	7	0	1	0	Ahjan108				
module	scripts/weekly_manga_rollout.py		live	2026-04-17								scripts	299	14	0	1	0	Nihala (Ma'at)				
module	server/__init__.py		stub	2026-03-31								server	2	0	0	0	0	Ahjan108				
module	server/app.py		helper	2026-03-31								server	82	9	14	0	0	Ahjan108				
module	server/config.py		helper	2026-03-31								server	105	6	14	0	0	Ahjan108				
orphan_module	server/crypto.py		orphaned	2026-04-05								server	117	8	0	0	0	Nihala (Ma'at)				
module	server/middleware/__init__.py		stub	2026-03-31								server	2	0	0	0	0	Ahjan108				
module	server/middleware/auth.py		stub	2026-03-31								server	37	6	0	0	0	Ahjan108				
orphan_module	server/middleware/brand_auth.py		orphaned	2026-04-05								server	109	9	0	0	0	Nihala (Ma'at)				
orphan_module	server/middleware/rate_limit.py		orphaned	2026-03-31								server	50	7	0	0	0	Ahjan108				
module	server/routes/__init__.py		stub	2026-03-31								server	2	0	0	0	0	Ahjan108				
orphan_module	server/routes/brand_admin.py		orphaned	2026-04-05								server	363	18	0	0	0	Nihala (Ma'at)				
orphan_module	server/routes/catalog.py		orphaned	2026-03-31								server	114	9	0	0	0	Ahjan108				
orphan_module	server/routes/config_api.py		orphaned	2026-03-31								server	71	8	0	0	0	Ahjan108				
module	server/routes/health.py		helper	2026-03-31								server	56	7	2	0	0	Ahjan108				
orphan_module	server/routes/plaid_integration.py		orphaned	2026-04-05								server	165	20	0	0	0	Nihala (Ma'at)				
module	server/routes/system.py		helper	2026-03-31								server	90	8	1	0	1	Ahjan108				
orphan_module	simulation/phase2.py		orphaned	2026-02-24								simulation	273	9	0	0	0	Ahjan108				
orphan_module	simulation/phase3_mvp.py		orphaned	2026-02-24								simulation	343	5	0	0	0	Ahjan108				
module	simulation/run_monte_carlo_ctss.py		live	2026-02-24								simulation	259	8	0	1	0	Ahjan108				
module	simulation/run_simulation.py		live	2026-02-24								simulation	174	9	0	1	0	Ahjan108				
orphan_module	simulation/simulator.py		orphaned	2026-02-24								simulation	458	6	0	0	0	Ahjan108				
module	skills/deep-research/scripts/detect_region.py		live	2026-03-29								skills	113	3	0	1	0	Ahjan108				
orphan_module	template_expand2/_extracted/files_3_/06_integration.py		orphaned	2026-04-11								template_expand2	702	0	0	0	0	Nihala (Ma'at)				
orphan_module	template_expand2/_extracted/files_5_/01_hooks.py		orphaned	2026-04-11								template_expand2	746	0	0	0	0	Nihala (Ma'at)				
orphan_module	template_expand2/_extracted/files_5_/02_scenes.py		orphaned	2026-04-11								template_expand2	561	0	0	0	0	Nihala (Ma'at)				
orphan_module	template_expand2/_extracted/files_5_/03_reflections.py		orphaned	2026-04-11								template_expand2	1062	0	0	0	0	Nihala (Ma'at)				
orphan_module	template_expand2/_extracted/files_5_/04_exercises.py		orphaned	2026-04-11								template_expand2	620	0	0	0	0	Nihala (Ma'at)				
orphan_module	template_expand2/_extracted/files_5_/05_teacherdoctrine.py		orphaned	2026-04-11								template_expand2	760	0	0	0	0	Nihala (Ma'at)				
module	template_expand2/_extracted/qaudiobook_template_v2_somatic/generate_template_v2_somatic.py		live	2026-04-11								template_expand2	7981	4	0	1	0	Nihala (Ma'at)				
orphan_module	test_pearl_news/test_feed_ingest.py		orphaned	2026-03-03								test_pearl_news	107	5	0	0	0	Ahjan108				
orphan_module	test_pearl_news/test_pipeline_steps.py		orphaned	2026-03-03								test_pearl_news	107	7	0	0	0	Ahjan108				
orphan_module	test_pearl_news/test_wordpress_and_article.py		orphaned	2026-03-03								test_pearl_news	126	7	0	0	0	Ahjan108				
module	tests/conftest.py		test	2026-03-03								tests	91	6	0	0	0	Ahjan108				
module	tests/duration/test_duration_qc.py		test	2026-03-30								tests	68	5	0	0	0	Ahjan108				
module	tests/duration/test_plan_batch.py		test	2026-03-30								tests	37	5	0	0	0	Ahjan108				
module	tests/duration/test_plan_book_duration.py		test	2026-03-30								tests	39	6	0	0	0	Ahjan108				
module	tests/duration/test_plan_duration.py		test	2026-03-30								tests	89	8	0	0	0	Ahjan108				
module	tests/duration/test_plan_manga_pages.py		test	2026-03-30								tests	33	6	0	0	0	Ahjan108				
module	tests/manga/test_book_plan_generator.py		test	2026-04-25								tests	149	6	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_bubble_render_locale.py		test	2026-04-25								tests	245	12	0	0	0	Ahjan108				
module	tests/manga/test_catalog_homogeneity.py		test	2026-04-19								tests	60	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_chapter_runner_profile_wiring.py		test	2026-04-20								tests	61	7	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_cjk_text_shaper.py		test	2026-04-25								tests	209	6	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_font_registry_cjk.py		test	2026-04-25								tests	141	5	0	0	0	Ahjan108				
module	tests/manga/test_format_grammar_dispatch.py		test	2026-04-20								tests	77	5	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_hook_gate.py		test	2026-04-19								tests	46	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_ite_color_arc.py		test	2026-03-30								tests	28	4	0	0	0	Ahjan108				
module	tests/manga/test_ite_gutter_therapy.py		test	2026-03-30								tests	42	5	0	0	0	Ahjan108				
module	tests/manga/test_ite_panel_breath.py		test	2026-03-30								tests	28	4	0	0	0	Ahjan108				
module	tests/manga/test_ite_qc.py		test	2026-03-30								tests	57	4	0	0	0	Ahjan108				
module	tests/manga/test_lettering_spec_v3.py		test	2026-04-25								tests	284	8	0	0	0	Ahjan108				
module	tests/manga/test_manga_pacing_yaml.py		test	2026-04-20								tests	95	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_pacing_gates.py		test	2026-04-19								tests	81	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_profile_aware_selector.py		test	2026-04-19								tests	80	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_profile_loader.py		test	2026-04-19								tests	80	7	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_restraint_gate.py		test	2026-04-19								tests	89	4	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_series_plan_generator.py		test	2026-04-25								tests	196	6	0	0	0	Ahjan108				
module	tests/manga/test_translation_pipeline.py		test	2026-04-25								tests	236	7	0	0	0	Ahjan108				
module	tests/manga/test_visual_from_script_v3.py		test	2026-04-25								tests	251	6	0	0	0	Ahjan108				
module	tests/manga/test_webtoon_compose.py		test	2026-04-25								tests	280	6	0	0	0	Nihala (Ma'at)				
module	tests/manga/test_yearning_gate.py		test	2026-04-20								tests	126	4	0	0	0	Nihala (Ma'at)				
module	tests/teacher_arc_test.py		test	2026-03-03								tests	132	12	0	0	0	Ahjan108				
module	tests/test_act012_rhetorical_memory_integration.py		test	2026-04-18								tests	108	10	0	0	0	Nihala (Ma'at)				
module	tests/test_act013_scoring_calibration.py		test	2026-04-18								tests	133	4	0	0	0	Nihala (Ma'at)				
module	tests/test_act014_llm_policy_audit.py		test	2026-04-18								tests	72	5	0	0	0	Nihala (Ma'at)				
module	tests/test_act015_catalog_buying_trigger.py		test	2026-04-18								tests	88	4	0	0	0	Nihala (Ma'at)				
module	tests/test_apply_scaffold_patch.py		test	2026-03-23								tests	35	5	0	0	0	Ahjan108				
module	tests/test_arc_loader.py		test	2026-02-24								tests	126	9	0	0	0	Ahjan108				
module	tests/test_assembly_compiler.py		test	2026-02-24								tests	169	9	0	0	0	Ahjan108				
module	tests/test_assembly_compiler_story_band.py		test	2026-03-29								tests	24	1	0	0	0	Ahjan108				
module	tests/test_atom_metadata_scoring.py		test	2026-04-17								tests	198	4	0	0	0	Nihala (Ma'at)				
module	tests/test_atoms_coverage_100_percent.py		test	2026-02-26								tests	365	8	0	1	0	Ahjan108				
module	tests/test_atoms_model.py		test	2026-02-26								tests	123	13	0	0	0	Ahjan108				
module	tests/test_attach_exercise_journeys.py		test	2026-04-11								tests	77	2	0	0	0	Nihala (Ma'at)				
module	tests/test_beatmap_compile.py		test	2026-04-10								tests	299	7	0	0	0	Nihala (Ma'at)				
module	tests/test_bestseller_craft_gate.py		test	2026-03-30								tests	173	3	0	0	0	Ahjan108				
module	tests/test_bestseller_craft_quality.py		test	2026-03-31								tests	690	9	0	0	0	Ahjan108				
module	tests/test_bestseller_editor.py		test	2026-04-02								tests	555	5	0	0	0	Nihala (Ma'at)				
module	tests/test_bestseller_editor_wiring.py		test	2026-03-30								tests	165	8	0	0	0	Ahjan108				
module	tests/test_bestseller_slots.py		test	2026-03-31								tests	156	6	0	0	0	Ahjan108				
module	tests/test_bestseller_structure_constraint.py		test	2026-03-30								tests	204	5	0	0	0	Ahjan108				
module	tests/test_book_pass_gate.py		test	2026-02-27								tests	89	2	0	0	0	Ahjan108				
module	tests/test_book_pass_gate_duration_aware.py		test	2026-03-31								tests	142	5	0	0	0	Ahjan108				
module	tests/test_book_qa_pipeline_integration.py		test	2026-03-31								tests	325	12	0	0	0	Ahjan108				
module	tests/test_book_quality_gate.py		test	2026-04-14								tests	143	12	0	0	0	Nihala (Ma'at)				
module	tests/test_book_renderer.py		test	2026-02-24								tests	486	19	0	0	0	Ahjan108				
module	tests/test_book_renderer_clean_for_delivery.py		test	2026-04-14								tests	71	2	0	0	0	Nihala (Ma'at)				
module	tests/test_book_renderer_location_fallbacks.py		test	2026-03-29								tests	98	3	0	0	0	Ahjan108				
module	tests/test_brand_identity_stability.py		test	2026-02-25								tests	90	10	0	1	0	Ahjan108				
module	tests/test_bridge_transition_system.py		test	2026-04-16								tests	229	3	0	0	0	Nihala (Ma'at)				
module	tests/test_briefing_narration_voice_profile.py		test	2026-04-01								tests	41	5	0	0	0	Ahjan108				
module	tests/test_browser_translation.py		test	2026-04-16								tests	241	13	0	0	0	Nihala (Ma'at)				
module	tests/test_bubble_render.py		test	2026-04-17								tests	376	9	0	0	0	Nihala (Ma'at)				
module	tests/test_budget_check.py		test	2026-03-31								tests	171	4	0	0	0	Ahjan108				
module	tests/test_build_catalog_analysis_bundle_smoke.py		test	2026-04-09								tests	60	5	0	0	0	Nihala (Ma'at)				
module	tests/test_canary_integration.py		test	2026-03-30								tests	131	7	0	0	0	Ahjan108				
module	tests/test_catalog_emotional_distribution.py		test	2026-02-25								tests	169	18	0	1	0	Ahjan108				
module	tests/test_catalog_planner_trend_heat.py		test	2026-03-29								tests	113	5	0	0	0	Ahjan108				
module	tests/test_chapter_composer.py		test	2026-03-29								tests	65	3	0	0	0	Ahjan108				
module	tests/test_chapter_flow_gate.py		test	2026-02-26								tests	176	7	0	0	0	Ahjan108				
module	tests/test_chapter_production_bubble.py		test	2026-04-17								tests	188	7	0	0	0	Nihala (Ma'at)				
module	tests/test_chapter_purpose_contracts.py		test	2026-04-14								tests	78	8	0	0	0	Nihala (Ma'at)				
module	tests/test_cjk_slot_parity.py		test	2026-04-12								tests	108	7	0	0	0	Nihala (Ma'at)				
module	tests/test_compose_from_enriched_book_bridges.py		test	2026-04-14								tests	143	2	0	0	0	Nihala (Ma'at)				
module	tests/test_creative_quality_v1.py		test	2026-02-25								tests	308	7	0	1	0	Ahjan108				
module	tests/test_cross_brand_divergence.py		test	2026-02-25								tests	118	15	0	1	0	Ahjan108				
module	tests/test_dimension_gates_enforcement.py		test	2026-03-30								tests	359	3	0	0	0	Ahjan108				
module	tests/test_dimension_gates_integration.py		test	2026-04-17								tests	154	2	0	0	0	Nihala (Ma'at)				
module	tests/test_doctrine_quarantine.py		test	2026-04-17								tests	114	1	0	0	0	Nihala (Ma'at)				
module	tests/test_dupe_eval.py		test	2026-04-02								tests	275	3	0	0	0	Nihala (Ma'at)				
module	tests/test_duration_adherence_scorecard.py		test	2026-03-31								tests	218	6	0	0	0	Ahjan108				
module	tests/test_duration_planner.py		test	2026-03-31								tests	198	4	0	0	0	Ahjan108				
module	tests/test_ei_v2.py		test	2026-03-03								tests	385	34	0	0	0	Ahjan108				
module	tests/test_ei_v2_duration_fit.py		test	2026-03-30								tests	26	4	0	0	0	Ahjan108				
module	tests/test_ei_v2_hybrid.py		test	2026-03-06								tests	686	35	0	0	0	Ahjan108				
module	tests/test_ei_v2_marketing_lexicons.py		test	2026-03-06								tests	186	8	0	0	0	Ahjan108				
module	tests/test_ei_v2_visual_therapeutic.py		test	2026-03-30								tests	56	4	0	0	0	Ahjan108				
module	tests/test_ema_learner_integration.py		test	2026-04-17								tests	183	4	0	0	0	Nihala (Ma'at)				
module	tests/test_emotional_curve_golden.py		test	2026-02-24								tests	97	9	0	1	0	Ahjan108				
module	tests/test_enrichment_select.py		test	2026-04-10								tests	986	29	0	0	0	Nihala (Ma'at)				
module	tests/test_environment_fallback.py		test	2026-04-16								tests	153	4	0	0	0	Nihala (Ma'at)				
module	tests/test_exercise_component_assembler.py		test	2026-03-31								tests	342	8	0	0	0	Ahjan108				
module	tests/test_exercise_fallback_filters.py		test	2026-04-16								tests	256	6	0	0	0	Nihala (Ma'at)				
module	tests/test_exercise_governance.py		test	2026-04-14								tests	106	5	0	0	0	Nihala (Ma'at)				
module	tests/test_exercise_journey_planner.py		test	2026-04-11								tests	218	4	0	0	0	Nihala (Ma'at)				
module	tests/test_exercise_registry_loader.py		test	2026-04-11								tests	52	4	0	0	0	Nihala (Ma'at)				
module	tests/test_exercise_wrapper_system.py		test	2026-04-16								tests	110	3	0	0	0	Nihala (Ma'at)				
module	tests/test_experience_layer.py		test	2026-03-31								tests	385	9	0	1	0	Ahjan108				
module	tests/test_format_selector.py		test	2026-02-24								tests	73	5	0	1	0	Ahjan108				
module	tests/test_frame_governance.py		test	2026-04-14								tests	157	5	0	0	0	Nihala (Ma'at)				
module	tests/test_generate_book_plan.py		test	2026-04-17								tests	97	4	0	0	0	Nihala (Ma'at)				
module	tests/test_golden_chapter_synthesis.py		test	2026-04-15								tests	197	6	0	0	0	Nihala (Ma'at)				
module	tests/test_harvest_to_main.py		test	2026-03-29								tests	77	5	0	0	0	Ahjan108				
module	tests/test_honest_failure_modes.py		test	2026-04-02								tests	171	12	0	0	0	Nihala (Ma'at)				
module	tests/test_hourly_repo_alignment.py		test	2026-03-23								tests	78	5	0	0	0	Ahjan108				
module	tests/test_image_generation_integration.py		test	2026-03-23								tests	87	5	0	0	0	Nihala (Ma'at)				
module	tests/test_image_pipeline_integration.py		test	2026-04-02								tests	247	9	0	0	0	Nihala (Ma'at)				
module	tests/test_image_prompt_compiler.py		test	2026-03-23								tests	301	4	0	0	0	Nihala (Ma'at)				
module	tests/test_image_qc.py		test	2026-03-23								tests	228	11	0	0	0	Nihala (Ma'at)				
module	tests/test_injection_resolver.py		test	2026-04-12								tests	364	8	0	0	0	Nihala (Ma'at)				
module	tests/test_intro_ending_variation.py		test	2026-02-26								tests	216	12	0	0	0	Ahjan108				
module	tests/test_ite_ci.py		test	2026-03-31								tests	157	11	0	0	0	Ahjan108				
module	tests/test_knob_apply.py		test	2026-04-10								tests	370	6	0	0	0	Nihala (Ma'at)				
module	tests/test_learner_calibration.py		test	2026-03-30								tests	250	4	0	0	0	Ahjan108				
module	tests/test_legacy_template_loader.py		test	2026-04-11								tests	163	4	0	0	0	Nihala (Ma'at)				
module	tests/test_lettering_spec_v2.py		test	2026-04-17								tests	235	4	0	0	0	Nihala (Ma'at)				
module	tests/test_list_zero_coverage_topics.py		test	2026-04-18								tests	33	4	0	0	0	Nihala (Ma'at)				
module	tests/test_llm_callback.py		test	2026-03-30								tests	216	7	0	0	0	Ahjan108				
module	tests/test_llm_router.py		test	2026-04-18								tests	191	6	0	0	0	Nihala (Ma'at)				
module	tests/test_location_grounding_prose.py		test	2026-04-02								tests	123	6	0	0	0	Nihala (Ma'at)				
module	tests/test_location_passthrough.py		test	2026-03-29								tests	110	9	0	0	0	Ahjan108				
module	tests/test_manga_asset_resolver.py		test	2026-03-22								tests	66	3	0	0	0	Ahjan108				
module	tests/test_manga_author_system.py		test	2026-03-31								tests	388	14	0	0	0	Ahjan108				
module	tests/test_manga_bubble_e2e.py		test	2026-04-17								tests	555	13	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_catalog_extractor.py		test	2026-04-20								tests	279	8	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_catalog_parity.py		test	2026-04-14								tests	102	7	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_chapter_production_integration.py		test	2026-03-23								tests	154	8	0	0	0	Ahjan108				
module	tests/test_manga_chapter_runner_e2e_replay.py		test	2026-03-23								tests	185	12	0	0	0	Ahjan108				
module	tests/test_manga_chapter_visual.py		test	2026-03-23								tests	144	7	0	0	0	Ahjan108				
module	tests/test_manga_chapter_writer.py		test	2026-03-23								tests	76	9	0	0	0	Ahjan108				
module	tests/test_manga_dialogue_gates.py		test	2026-04-17								tests	412	5	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_lettering_from_script.py		test	2026-03-23								tests	44	3	0	0	0	Ahjan108				
module	tests/test_manga_pipeline_image_bank_gate.py		test	2026-04-17								tests	14	3	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_runcomfy_backend.py		test	2026-04-02								tests	500	10	0	0	0	Nihala (Ma'at)				
module	tests/test_manga_runner_revision_features.py		test	2026-03-30								tests	120	9	0	0	0	Ahjan108				
module	tests/test_manga_schema_refs.py		test	2026-03-23								tests	52	5	0	0	0	Ahjan108				
module	tests/test_manga_schemas.py		test	2026-03-23								tests	280	8	0	0	0	Ahjan108				
module	tests/test_manga_series_setup.py		test	2026-03-23								tests	64	6	0	0	0	Ahjan108				
module	tests/test_manga_transmission.py		test	2026-03-23								tests	57	6	0	0	0	Ahjan108				
module	tests/test_manga_visual_prompt_compiler.py		test	2026-03-22								tests	60	3	0	0	0	Ahjan108				
module	tests/test_manga_writer_stub.py		test	2026-03-23								tests	27	5	0	0	0	Ahjan108				
module	tests/test_manuscript_recurrence.py		test	2026-04-14								tests	71	4	0	0	0	Nihala (Ma'at)				
module	tests/test_market_router_trend_boost.py		test	2026-03-29								tests	111	7	0	0	0	Ahjan108				
module	tests/test_marketing_config_integration.py		test	2026-03-06								tests	81	5	0	0	0	Ahjan108				
module	tests/test_mechanism_escalation_gate.py		test	2026-04-02								tests	117	3	0	0	0	Nihala (Ma'at)				
module	tests/test_mechanism_resolver.py		test	2026-04-23								tests	121	5	0	0	0	Nihala (Ma'at)				
module	tests/test_mechanism_thesis_system.py		test	2026-04-16								tests	137	3	0	0	0	Nihala (Ma'at)				
module	tests/test_memorable_line_gate.py		test	2026-03-30								tests	104	5	0	0	0	Ahjan108				
module	tests/test_narrative_gates.py		test	2026-02-24								tests	172	13	0	0	0	Ahjan108				
module	tests/test_narrative_gates_unit.py		test	2026-04-02								tests	261	5	0	0	0	Nihala (Ma'at)				
module	tests/test_norcal_dharma_brand_smoke.py		test	2026-03-03								tests	75	6	0	0	0	Ahjan108				
module	tests/test_outcome_resolver.py		test	2026-04-11								tests	82	4	0	0	0	Nihala (Ma'at)				
module	tests/test_output_contract.py		test	2026-03-31								tests	221	6	0	0	0	Ahjan108				
module	tests/test_p0_6_content_bank_refactor.py		test	2026-04-18								tests	170	16	0	0	0	Nihala (Ma'at)				
module	tests/test_p0_9_hybrid_select_wiring.py		test	2026-04-18								tests	201	12	0	0	0	Nihala (Ma'at)				
module	tests/test_pearl_news_language_routing.py		test	2026-04-19								tests	141	8	0	0	0	Nihala (Ma'at)				
module	tests/test_pearl_news_merge_deterministic_and_news_slots.py		test	2026-03-13								tests	437	3	0	0	0	Ahjan108				
module	tests/test_pearl_news_news_cycle_slot_contract.py		test	2026-03-13								tests	470	9	0	0	0	Ahjan108				
module	tests/test_pearl_news_no_yaml_bleed.py		test	2026-04-22								tests	62	4	0	0	0	Ahjan108				
module	tests/test_pearl_news_one_article_per_teacher.py		test	2026-04-19								tests	127	6	0	0	0	Nihala (Ma'at)				
module	tests/test_pearl_news_pipeline_e2e.py		test	2026-03-03								tests	77	8	0	0	0	Ahjan108				
module	tests/test_pearl_news_quality_gates_minimal.py		test	2026-03-03								tests	45	3	0	0	0	Ahjan108				
module	tests/test_pearl_news_sidebar_v52.py		test	2026-04-22								tests	86	5	0	0	0	Nihala (Ma'at)				
module	tests/test_pearl_news_slot_provider_qwen.py		test	2026-03-13								tests	379	11	0	0	0	Ahjan108				
module	tests/test_pearl_news_topic_allocation_uniqueness.py		test	2026-04-19								tests	157	8	0	0	0	Nihala (Ma'at)				
module	tests/test_pearl_prime_cloudflare_contract.py		test	2026-03-23								tests	25	3	0	0	0	Ahjan108				
module	tests/test_pearl_prime_release_evidence.py		test	2026-03-23								tests	87	5	0	0	0	Ahjan108				
module	tests/test_pearl_writer_expand.py		test	2026-04-12								tests	346	7	0	0	0	Nihala (Ma'at)				
module	tests/test_phoenix_recommender.py		test	2026-03-24								tests	61	6	0	0	0	Nihala (Ma'at)				
module	tests/test_pilot_feature_parity.py		test	2026-04-24								tests	189	19	0	0	0	Nihala (Ma'at)				
module	tests/test_pipeline_job_system.py		test	2026-04-10								tests	128	5	0	0	0	Nihala (Ma'at)				
module	tests/test_platform_health_scorecard.py		test	2026-02-25								tests	89	10	0	1	0	Ahjan108				
module	tests/test_podcast_pipeline.py		test	2026-04-09								tests	97	7	0	0	0	Nihala (Ma'at)				
module	tests/test_pool_index_teacher_story_band.py		test	2026-03-29								tests	45	2	0	0	0	Ahjan108				
module	tests/test_prepublish_gates.py		test	2026-02-25								tests	90	7	0	1	0	Ahjan108				
module	tests/test_prepublish_series_wiring.py		test	2026-02-26								tests	94	8	0	1	0	Ahjan108				
module	tests/test_push_guard.py		test	2026-03-23								tests	25	5	0	0	0	Ahjan108				
module	tests/test_quality_profile_wiring.py		test	2026-03-31								tests	355	16	0	0	0	Ahjan108				
module	tests/test_quality_regression.py		test	2026-02-25								tests	137	15	0	1	0	Ahjan108				
module	tests/test_registry_plan_runtime_format.py		test	2026-04-11								tests	66	8	0	0	0	Ahjan108				
module	tests/test_regression_museum_backfill.py		test	2026-04-18								tests	161	4	0	0	0	Nihala (Ma'at)				
module	tests/test_release_wave_controls.py		test	2026-02-25								tests	276	12	0	1	0	Ahjan108				
module	tests/test_repetition_caps.py		test	2026-04-02								tests	109	4	0	0	0	Nihala (Ma'at)				
module	tests/test_rhetorical_memory.py		test	2026-04-16								tests	84	3	0	0	0	Nihala (Ma'at)				
module	tests/test_rhetorical_scorer.py		test	2026-04-16								tests	169	3	0	0	0	Nihala (Ma'at)				
module	tests/test_robust_intelligent.py		test	2026-03-06								tests	140	4	0	0	0	Ahjan108				
module	tests/test_run_canary_100_books.py		test	2026-03-23								tests	93	4	0	0	0	Ahjan108				
