persona,topic,engine,planned_book_count,brand_spread,canonical_txt_present,story_atoms_present,thesis_topic_overlay,predicted_bind_status,predicted_acceptance_ceiling,tuple_viability_status,tuple_viability_errors,tuple_viability_error_codes
entrepreneurs,self_worth,comparison,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,boundaries,shame,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,imposter_syndrome,watcher,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=imposter_syndrome engine=watcher,NO_BINDING
tech_finance_burnout,boundaries,shame,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,sleep_anxiety,comparison,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=sleep_anxiety engine=comparison,NO_BINDING
gen_alpha_students,financial_stress,spiral,55,36,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,burnout,false_alarm,55,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=burnout engine=false_alarm,NO_BINDING
healthcare_rns,imposter_syndrome,shame,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,sleep_anxiety,overwhelm,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,sleep_anxiety,watcher,55,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=sleep_anxiety engine=watcher,NO_BINDING
gen_z_professionals,sleep_anxiety,spiral,55,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,boundaries,shame,55,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,anxiety,watcher,55,40,True,True,True,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
gen_alpha_students,courage,false_alarm,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,overthinking,comparison,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=overthinking engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
entrepreneurs,somatic_healing,overwhelm,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,overthinking,shame,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=overthinking engine=shame;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
healthcare_rns,boundaries,comparison,54,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,depression,watcher,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,imposter_syndrome,watcher,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=imposter_syndrome engine=watcher,NO_BINDING
healthcare_rns,imposter_syndrome,overwhelm,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=imposter_syndrome engine=overwhelm;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_alpha_students,depression,overwhelm,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,somatic_healing,overwhelm,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,burnout,false_alarm,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=burnout engine=false_alarm,NO_BINDING
gen_z_professionals,compassion_fatigue,shame,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=compassion_fatigue engine=shame,NO_BINDING
tech_finance_burnout,imposter_syndrome,overwhelm,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=imposter_syndrome engine=overwhelm,NO_BINDING
gen_x_sandwich,imposter_syndrome,grief,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=imposter_syndrome engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,imposter_syndrome,comparison,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,overthinking,grief,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=overthinking engine=grief,NO_BINDING
working_parents,boundaries,overwhelm,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=boundaries engine=overwhelm,NO_BINDING
healthcare_rns,financial_stress,spiral,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,imposter_syndrome,shame,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,sleep_anxiety,grief,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=sleep_anxiety engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
entrepreneurs,financial_anxiety,shame,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,overthinking,false_alarm,54,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,courage,false_alarm,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,sleep_anxiety,grief,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=sleep_anxiety engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,financial_anxiety,overwhelm,54,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,grief,grief,54,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_professionals,anxiety,spiral,54,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,financial_stress,overwhelm,54,40,True,True,False,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
millennial_women_professionals,overthinking,overwhelm,54,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=millennial_women_professionals topic=overthinking engine=overwhelm,NO_BINDING
tech_finance_burnout,imposter_syndrome,false_alarm,54,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,anxiety,watcher,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,compassion_fatigue,shame,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=corporate_managers topic=compassion_fatigue engine=shame;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
tech_finance_burnout,anxiety,overwhelm,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,self_worth,shame,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,financial_stress,shame,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,courage,shame,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,overthinking,spiral,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
tech_finance_burnout,compassion_fatigue,overwhelm,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,sleep_anxiety,comparison,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=sleep_anxiety engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
entrepreneurs,overthinking,grief,53,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=overthinking engine=grief,NO_BINDING
gen_alpha_students,boundaries,overwhelm,53,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=boundaries engine=overwhelm,NO_BINDING
entrepreneurs,overthinking,shame,53,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=overthinking engine=shame,NO_BINDING
tech_finance_burnout,sleep_anxiety,grief,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=sleep_anxiety engine=grief,NO_BINDING
gen_z_professionals,financial_stress,shame,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,social_anxiety,false_alarm,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
corporate_managers,overthinking,watcher,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,sleep_anxiety,spiral,53,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,anxiety,grief,53,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
healthcare_rns,overthinking,comparison,53,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=overthinking engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,sleep_anxiety,shame,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=sleep_anxiety engine=shame,NO_BINDING
gen_x_sandwich,imposter_syndrome,spiral,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=imposter_syndrome engine=spiral;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
working_parents,sleep_anxiety,watcher,53,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=sleep_anxiety engine=watcher,NO_BINDING
tech_finance_burnout,burnout,false_alarm,53,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=burnout engine=false_alarm,NO_BINDING
entrepreneurs,imposter_syndrome,overwhelm,52,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=imposter_syndrome engine=overwhelm,NO_BINDING
millennial_women_professionals,anxiety,shame,52,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,compassion_fatigue,shame,52,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=compassion_fatigue engine=shame,NO_BINDING
healthcare_rns,overthinking,grief,52,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=healthcare_rns topic=overthinking engine=grief;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
gen_z_professionals,overthinking,shame,52,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=overthinking engine=shame,NO_BINDING
gen_z_professionals,burnout,shame,52,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_z_professionals topic=burnout engine=shame,NO_BINDING
gen_alpha_students,financial_anxiety,spiral,52,37,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,compassion_fatigue,shame,52,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=compassion_fatigue engine=shame,NO_BINDING
healthcare_rns,depression,grief,51,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,burnout,watcher,51,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
working_parents,burnout,shame,51,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=working_parents topic=burnout engine=shame,NO_BINDING
gen_z_professionals,anxiety,false_alarm,51,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,depression,watcher,51,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,financial_stress,overwhelm,51,36,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
millennial_women_professionals,imposter_syndrome,false_alarm,50,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,sleep_anxiety,watcher,50,39,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=entrepreneurs topic=sleep_anxiety engine=watcher,NO_BINDING
tech_finance_burnout,financial_anxiety,spiral,50,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_x_sandwich,burnout,comparison,50,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_x_sandwich topic=burnout engine=comparison;BAND_DEFICIT: missing band 1;BAND_DEFICIT: missing band 2,BAND_DEFICIT;NO_BINDING
tech_finance_burnout,overthinking,grief,50,39,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=tech_finance_burnout topic=overthinking engine=grief,NO_BINDING
healthcare_rns,self_worth,shame,50,40,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
entrepreneurs,somatic_healing,watcher,48,40,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,financial_stress,shame,47,34,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,grief,grief,46,33,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,grief,watcher,44,31,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,imposter_syndrome,false_alarm,39,28,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,imposter_syndrome,overwhelm,38,26,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=imposter_syndrome engine=overwhelm,NO_BINDING
gen_alpha_students,imposter_syndrome,shame,35,25,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,imposter_syndrome,spiral,32,23,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=imposter_syndrome engine=spiral,NO_BINDING
gen_alpha_students,imposter_syndrome,comparison,30,22,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,imposter_syndrome,grief,29,19,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=imposter_syndrome engine=grief,NO_BINDING
gen_alpha_students,imposter_syndrome,watcher,22,18,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=imposter_syndrome engine=watcher,NO_BINDING
gen_alpha_students,overthinking,spiral,20,13,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,overthinking,false_alarm,19,15,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,overthinking,overwhelm,17,12,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=overthinking engine=overwhelm,NO_BINDING
gen_alpha_students,overthinking,shame,14,9,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=overthinking engine=shame,NO_BINDING
gen_alpha_students,overthinking,watcher,13,9,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,self_worth,comparison,13,9,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,self_worth,shame,12,9,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,overthinking,grief,11,7,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=overthinking engine=grief,NO_BINDING
gen_alpha_students,sleep_anxiety,false_alarm,7,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,overthinking,comparison,7,6,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,NO_BINDING: persona=gen_alpha_students topic=overthinking engine=comparison,NO_BINDING
first_responders,courage,spiral,7,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,courage,shame,7,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,courage,false_alarm,7,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,self_worth,comparison,6,5,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,self_worth,shame,6,5,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,burnout,grief,6,5,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,burnout,watcher,6,5,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,shame,6,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_z_student,imposter_syndrome,comparison,6,6,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),FAIL,POOL_TOO_SHALLOW: 9 < 12,POOL_TOO_SHALLOW
gen_alpha_students,sleep_anxiety,overwhelm,6,4,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,burnout,overwhelm,6,5,True,True,True,BOUND,authored-candidate-possible (Layer 2+ reachable; NOT guaranteed — see healthcare_rns x burnout 43006 precedent),PASS,,
first_responders,somatic_healing,overwhelm,5,5,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,somatic_healing,watcher,5,5,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,boundaries,comparison,5,4,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,imposter_syndrome,comparison,5,5,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,boundaries,false_alarm,5,4,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,imposter_syndrome,shame,5,5,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,boundaries,shame,5,4,True,False,True,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,sleep_anxiety,spiral,5,4,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,false_alarm,4,4,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,depression,overwhelm,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,social_anxiety,shame,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,somatic_healing,overwhelm,4,4,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,grief,4,4,False,False,False,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=imposter_syndrome engine=grief,NO_BINDING
first_responders,sleep_anxiety,overwhelm,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,social_anxiety,false_alarm,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,depression,watcher,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,watcher,4,4,False,False,False,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=imposter_syndrome engine=watcher,NO_BINDING
first_responders,financial_anxiety,shame,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,overwhelm,4,4,False,False,False,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=imposter_syndrome engine=overwhelm,NO_BINDING
first_responders,financial_anxiety,overwhelm,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,somatic_healing,watcher,4,4,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,depression,grief,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_alpha_students,social_anxiety,comparison,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,sleep_anxiety,false_alarm,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,sleep_anxiety,spiral,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
first_responders,financial_anxiety,spiral,4,3,True,False,False,UNBOUND-thin,structurally-clear-only (Layer 1 cap; research_fit binding cap per scorecard),PASS,,
gen_z_student,imposter_syndrome,spiral,4,4,False,False,False,UNKNOWN,likely-hard-fail (no atom bank at all; InsufficientVariantsError / renderer skip likely),FAIL,NO_BINDING: persona=gen_z_student topic=imposter_syndrome engine=spiral,NO_BINDING
